"t","UserID","ConversionTagID","EventID","EventTypeID","EventDate","EntityID","PlacementID","SiteID","SearchAdID","AdGroupID","IP","CountryID","StateID","DMAID","CityID","ZipCode","AreaCode","BrowserCode","OSCode","Referrer","MobileDevice","MobileCarrier","AudienceID","ProductID","PCP"
1402230042,"6260dc47-add0-4173-82a4-60f43bfbed49",0,"00000000-0000-0598-9387-756613203423",1,"6/8/2014 1:20:42 PM",20734076,9967646,49864,,,"180.147.169.183","392","9577","-1","22719","526-0022",,29,9,"http://mainichi.jp/graph/2014/06/09/20140609k0000m040036000c/007.html",,,"-1","-1",
1402230058,"6260dc47-add0-4173-82a4-60f43bfbed49",0,"00000000-0000-0878-0259-006843610075",1,"6/8/2014 1:20:58 PM",20734076,9967646,49864,,,"180.147.169.183","392","9577","-1","22719","526-0022",,29,9,"http://mainichi.jp/graph/2014/06/09/20140609k0000m040036000c/008.html",,,"-1","-1",
1402230061,"6260dc47-add0-4173-82a4-60f43bfbed49",0,"00000000-0000-0752-3221-879587949816",1,"6/8/2014 1:21:01 PM",20733974,9967634,39858,,,"180.147.169.183","392","9577","-1","22719","526-0022",,29,9,"http://m.one.impact-ad.jp/imp-b?ic=zcFQ7TXLy0PyYAdoFnYSybroFz0oX.Vqt0MIREfshGMN2MNrBdgiPuTsdQ8C3iIGBTqZptSnTlp7XXp7F16fHYe9tJ7KBEN3fPYtK0kWoeURFuSSHpLNZZRpNFngp2CnhzBt70-6BwPUGKNsjXD.JNbRBiOsLr6QCgO4P8KkHt7wEXCSqVN3T6Vz.wGhQ06tMxdhED7W.zcQseB0Z.S9V2Jh2A-Gnwlt.CBCbES98ZnUkYBIjijydLpnucvUw84VOLcm7DSm7JHylpo54JeX8hqxD1Ke2.wIk0vcbekaVpF9jfat3kgTflsPRGnrg04P-Eqv7YMnVPPRFmITih-2YETncRmdHjVbxDUZL4C4BnX5BjRrJ2oyEsuKOObUklUiO7F5NgkINeUqRcV5Od7LR6yuUli.Ohp8PGvoDxuENtQFHL4JKhw0WYjdl9YfOdaXBjODDbhGbwxEKwy0-dNMk6PGqKV9U1l8e3VwYUrtW3wnlpdvAIKPZG-BJ1DFrfPGs3sckjH6xjwz8PBmUx3liYx2EJmdaheweHdK5GIlrSG8UbZdkZC5.3iZ.SnoYgpC0nHVBmH-Zxv9hNy9unIYkuVYBpqnGUjMcpkMjOMEE-PrvyDIhaeR9xIBfMbRC2EFQuIUqKqs2v.8NvJS-.0GYSPoJVwte78eIqCF5PvUeQ8ljHD-sRSJDVEpqcXrZbaOV7oTuQXOat71-U-368dLUUJvyH.UKuK2dZ39zjA=&p=ZTjrJfR9C5Y5Bxugl.PXtYSkZ6qbMzzz&c=http%3A%2F%2Fy.one.impact-ad.jp%2Fclick%2FQmGdpvSzc55Ws4hXzYBC-VrsjGyjG5qkJl08Rw8MXJD9E0-m9APZVDtlrES7sqyrdTkn4JH9CWtJJGpwW0w2gvQV-xpN1ypvsrvmcxvt6jXI9.9Z67avBvC4hV2.rnS60kwNryAsBucsd4kgcG91ylixv9SF.vJpX5S1wIV1klWlDIu2ETRurbDhnPf0XtngJMTfKnEb8nNKaYWzBgfn7pGNy72fF5Xj5ebgoYFYgWlJILkCERLCctbScAZwTwb3CLAxcEe2DLS5QsGCJQjT4wuABQg5jJSfkzuBtzmx5Q%3D%3D%2F",,,"-1","-1",
1402230087,"6260dc47-add0-4173-82a4-60f43bfbed49",0,"00000000-0000-0412-9679-971526502351",1,"6/8/2014 1:21:27 PM",20734076,9967646,49864,,,"180.147.169.183","392","9577","-1","22719","526-0022",,29,9,"http://mainichi.jp/graph/2014/06/09/20140609k0000m040036000c/007.html",,,"-1","-1",
1402230104,"6260dc47-add0-4173-82a4-60f43bfbed49",0,"00000000-0000-0608-6635-899804752145",1,"6/8/2014 1:21:44 PM",20734076,9967646,49864,,,"180.147.169.183","392","9577","-1","22719","526-0022",,29,9,"http://mainichi.jp/graph/2014/05/27/20140527k0000e040203000c/001.html",,,"-1","-1",
1402230142,"6260dc47-add0-4173-82a4-60f43bfbed49",0,"00000000-0000-0463-8202-290835758889",1,"6/8/2014 1:22:22 PM",20734076,9967646,49864,,,"180.147.169.183","392","9577","-1","22719","526-0022",,29,9,"http://mainichi.jp/feature/koushitsu/news/20140609k0000m040033000c.html",,,"-1","-1",
1402230145,"6260dc47-add0-4173-82a4-60f43bfbed49",0,"00000000-0000-0301-2123-166300958637",1,"6/8/2014 1:22:25 PM",20733974,9967634,39858,,,"180.147.169.183","392","9577","-1","22719","526-0022",,29,9,"http://m.one.impact-ad.jp/imp-b?ic=e6zhwp94B-OauLbG96XL6SaRdQGBeka8kPFGgkoj0R6T7dQJ-5SGR5RC0Buw-cXyH-QNeIvG8mGH6s4QmKd3zeZ3wXhi4sMmYQKOCvcDrouKj9paxGHKR5cL2BtUsj.WdUXXo10GDO9-kRvoMY1BfvIlQBQLQRFXSvKj2SilBYz5merIwjfy3UcK5sN73Xl6fT8TB0-01Epj2CUYIAZUGTrGDRmzuvEBXkTGeOQPBTAE0ICZUMpHStMw8OKG5WzY0u-Ir4010n-ZS8hScM8KNe8dnWl0VtdDdn7Vd9deZDpfQIYW30HheklGj6OCjWYPbTrxtf3m9Gz3Kf-PV5X2Zw09eitXfAnG4ZjM3TeI1qQWJcTuZ8afJ7ulXSzeRPtodzgWi13qXX16vs.qN.SL8YKMAVaKnyRNsVsj2ERwD63yLfHQTX4RpysbcfOjf0FCh5xC.snYq-YUJG28RV6dLaCcElKzMCbJ56N1dkzi35qotCt0vng8Gwqs8e0X15KYeJEb6YbfiKeAEUzS88Au8mzwiGYfgRgh53SKWAH7yO0722D6B0vhNuJfRrNamXSN5pzBSYygRJKsoFk9Zsa714JHNAVM4fpmzeHUOu23-cA0TO2OmgcTV8V1shJo.yALfmZb7i1Vzb38r39h94.DofL9HbUn2ylUjGBd3wCuQzHZsoEu.FjbjOa2rdxfiFSAcivqvB7jA1KohRVZ6TGoGW7LvWC.yT3uTMDW76E=&p=jB3kHLVTKYWPm76l3OQKPYSkZ6qbMzzz&c=http%3A%2F%2Fy.one.impact-ad.jp%2Fclick%2FQEAWP-usvWeG-KmY-FlK5GCPm.bhHEd2DpM6dYyC5khpjH3rLljbMrRSkXWlIhAmGvIsIzvl7V19hN5S7BPepHp9sIX6Ngtu9FjaWWxSkeIshVAJ6jYv33iyx4mEUYI.1a4aP9SJaYY9nnSFXa7j1sIov0YrDqvXlpvKK7V4fHnkfZPLIgZexS2co-Srb0OpticqlVGt6YLBU2oH6xQTkXVlWjRCHFrY5RRpKhT1b7uOj5rO2bo3sE9dk6TGAQVDazCJ1xt5HKVS09M5VsdZvsoQurZT9aqYcIRWFV4yPQ%3D%3D%2F",,,"-1","-1",
1402230181,"6260dc47-add0-4173-82a4-60f43bfbed49",0,"00000000-0000-0540-4199-944809460087",1,"6/8/2014 1:23:01 PM",20734076,9967646,49864,,,"180.147.169.183","392","9577","-1","22719","526-0022",,29,9,"http://mainichi.jp/select/archive/",,,"-1","-1",
1402230183,"6260dc47-add0-4173-82a4-60f43bfbed49",0,"00000000-0000-0454-3105-862542100481",1,"6/8/2014 1:23:03 PM",20733974,9967634,39858,,,"180.147.169.183","392","9577","-1","22719","526-0022",,29,9,"http://m.one.impact-ad.jp/imp-b?ic=wGXPE9ul6w8xlk3Y9ZWesAppT-th.bvZJStz3-kF3Lar7zmrrZ-TtfOAf0TpLxk8RSQnmLHfifH6.uyiq4I2L66yWAhiB8kNgvqcaSwpq380jBrWzS6PPdNLYCr4wHK11cw2QdFItbu2JxH2AOmQGwWJturbntw2Xuv-ih0Lcfj4TC7ffuJ9WZVSnxmHB1Gos04b.df1cTZ95S3.97S7k9KZ7XUB.kg2GZAVMQxeHhkvuQi5gbh9GprDr91KFAsBkMQ3WcFFfOLn1hdBvoP5xsZ6Nac-GML8siNh8tmGbGbZwHwNGVlOhkj2Lc6sZkAJMmdwNILJGW2b0Veg9NBCZeJB1AJkPGrkyerG4A0giIgjKVDzhfYAH4TWdGsneNfpgTMtyNPqB1F22f7ZE3Vz-KG9P64rX.363f.cMoTegNpJ2XCtuIR5snlGTgZUwvvw1w7tltZI6Q8QmhW261lwi.l3bC62YsfUx-Xhb4xXO9NrDKZH.Mf2bD1bg8IvuWsgXDRQfAuf5DeijJLPhCywzgVQ2dqJpMcFXbos4PgJLS375sdVM31qxEeyw2s4eCHlbUsDSZLMk4642c8.SbVUwT6upVkA.jY2uB3u3Dd8JLf7XBxiO00Rt4iwGyyuvXfpDD.I8nmQmZYDCnDwtFM86.3yKUAoGX.mb8q6zQWMrVG146cmS2g6xGlL8FuHpCN26FckrAb7j-Q5EIMiB8SyZv3aWJRva6lxv6qrgzc=&p=jB3kHLVTKYV-.r5WipPoLISkZ6qbMzzz&c=http%3A%2F%2Fy.one.impact-ad.jp%2Fclick%2FBqyRyqaWRnAgh.cOWL6L97xmp5LAbKxeM-SR70-wZ6IGZVQZjYU7cH08v6LERcalNTPK4IbLWYn-ioPszW1YpiKgdrcTq65a94qvzesW0VAm0.pyeTID78KSc8uhWY0lqjbq45UOiC1bD.eXTV8Sp3yyX6grvsEXG6KLmttGptAiMbAsL3yOdAOOGc6Lzr.r1582tXWAoSsOSoa48lQJyH5ww8Cj8gTHsjcmbzkZkvvy7kgbtBU-GsyhUNKqQnN5qIVBwBcILAsVF1nJaTrb-SQwC9UDT6PEedBaqHAyWA%3D%3D%2F",,,"-1","-1",
1402230508,"6260dc47-add0-4173-82a4-60f43bfbed49",0,"00000000-0000-0021-7882-666497474270",1,"6/8/2014 1:28:28 PM",20727097,9964904,74239,,,"180.147.169.183","392","9577","-1","22719","526-0022",,29,9,"http://a.rfihub.com/sed?w=300&h=250&co=sej%3Afalse%2Cbt%3A1402230507447%2Cmt%3A1%2CuV%3A0%2CbB%3Atrue%2Cuuid%3A696369092616001677%2Curl%3Apnc-71.pnc-rtb1.rfihub.net%2CscoreMicroConversions%3A15%2Coptimize%3Afalse%2CnewUser%3Afalse%2CexId%3A4053599529249048726%2CscoreMicroClicks%3A0%2CuG%3A0%2CserverId%3Apnc-71&ep=0.741391&ri=6e048c2b373fd74c0c44e766b26d9675&rs=&ai=720597&rt=276445&re=20787&ug=&pv=0&ra=2305050570.5828584799737266&rb=345&ca=&rc=13.0&rd=&ua=&ub=&uc=&ud=&ue=&pa=ppre2305050426243&pb=&pc=&pd=&pg=&ct=1402230505057&di=&app=0&pe=http%3A%2F%2Fsankei.jp.msn.com%2Flife%2Fnews%2F140608%2Fimp14060812040001-n1.htm&pf=",,,"-1","-1",
1402280801,"6260dc47-add0-4173-82a4-60f43bfbed49",0,"00000000-0000-0322-1750-002016055502",1,"6/9/2014 3:26:41 AM",20727097,9964904,74239,,,"112.69.197.56","392","9577","-1","22719","526-0022",,29,9,"http://a.rfihub.com/sed?w=300&h=250&co=sej%3Afalse%2Cbt%3A1402280801159%2Cmt%3A1%2CuV%3A0%2CbB%3Atrue%2Cuuid%3A696369092616001677%2Curl%3Apnc-71.pnc-rtb1.rfihub.net%2CscoreMicroConversions%3A11%2Coptimize%3Afalse%2CnewUser%3Afalse%2CexId%3A4513203060014083131%2CscoreMicroClicks%3A0%2CuG%3A0%2CserverId%3Apnc-71&ep=2.86494&ri=f18a5763ae23d5933e4e01b492cf9590&rs=&ai=720597&rt=276445&re=20787&ug=&pv=0&ra=2808014590.613786258129418&rb=345&ca=&rc=13.0&rd=&ua=&ub=&uc=&ud=&ue=&pa=ppre2808014528405&pb=&pc=&pd=&pg=&ct=1402280801459&di=&app=0&pe=http%3A%2F%2Fsankei.jp.msn.com%2Flife%2Fnews%2F140608%2Ftrd14060819210010-n1.htm&pf=",,,"-1","-1",
1401710356,"0cee9296-0fc5-4e4b-a427-f6e1bc96917e",0,"00000000-0000-0249-3371-134132660624",1,"6/2/2014 12:59:16 PM",20885001,10031554,82753,,,"1.79.8.160","392","9515","-1","434","205-0021",,0,17,,"DoCoMo SO-03D",,"-1","-1",
1401710387,"0cee9296-0fc5-4e4b-a427-f6e1bc96917e",0,"00000000-0000-0687-2043-324053442350",1,"6/2/2014 12:59:47 PM",20885002,10031554,82753,,,"1.79.8.160","392","9515","-1","434","205-0021",,0,17,,"DoCoMo SO-03D",,"-1","-1",
1401888962,"8e4bfd98-763a-426a-83db-6d9eac9dbbcd",0,"00000000-0000-0843-6245-091124478360",1,"6/4/2014 2:36:02 PM",20727110,9964906,74239,,,"124.25.205.116","392","9492","-1","2767","103-0013",,30,22,"http://ganref.jp/m/sugirou/portfolios/photo_detail/f411bc5f19d2385cb209c0610f1217fa",,,"-1","-1",
1401976750,"8e4bfd98-763a-426a-83db-6d9eac9dbbcd",0,"00000000-0000-0631-8456-758599790460",1,"6/5/2014 2:59:10 PM",20727110,9964906,74239,,,"125.0.37.128","392","9492","-1","2767","103-0013",,30,22,,,,"-1","-1",
1402040920,"8e4bfd98-763a-426a-83db-6d9eac9dbbcd",0,"00000000-0000-0403-1078-321878897642",1,"6/6/2014 8:48:40 AM",20727115,9964907,74239,,,"124.25.207.68","392","9492","-1","2767","103-0013",,30,22,,,,"-1","-1",
1401687021,"17d9213d-b3f6-43ea-977e-b1acd6335bef",391761,,1,,0,7207552,26536,,,"210.250.87.158","392","9492","-1","35690","140-0011",,13,9,"http://www.hazardlab.jp/",,,,,
1401699559,"0720df2c-197c-4f09-9a00-4b43c659d257",0,"00000000-0000-0233-4156-791588988334",1,"6/2/2014 9:59:19 AM",20682492,9947392,49864,,,"106.186.76.200","392","9492","-1","2767","103-0013",,12,9,"http://tabelog.com/fukuoka/A4004/A400401/40000973/",,,"-1","-1",
1401699583,"0720df2c-197c-4f09-9a00-4b43c659d257",0,"00000000-0000-0365-6231-014490246219",1,"6/2/2014 9:59:43 AM",20733763,9947408,49864,,,"106.186.76.200","392","9492","-1","2767","103-0013",,12,9,"http://tabelog.com/fukuoka/A4004/A400401/40000973/",,,"-1","-1",
1401699610,"0720df2c-197c-4f09-9a00-4b43c659d257",0,"00000000-0000-0021-7958-376930051402",1,"6/2/2014 10:00:10 AM",20684269,9947442,49864,,,"106.186.76.200","392","9492","-1","2767","103-0013",,12,9,"http://tabelog.com/fukuoka/A4004/A400401/40000973/",,,"-1","-1",
1401878430,"0720df2c-197c-4f09-9a00-4b43c659d257",0,"00000000-0000-0858-5816-752888383354",1,"6/4/2014 11:40:30 AM",20684903,9947474,49864,,,"106.186.76.200","392","9492","-1","2767","103-0013",,12,9,"http://shirobon.net/26/",,,"-1","-1",
1401878431,"0720df2c-197c-4f09-9a00-4b43c659d257",0,"00000000-0000-0461-2474-160109543448",1,"6/4/2014 11:40:31 AM",20684907,9947474,49864,,,"106.186.76.200","392","9492","-1","2767","103-0013",,12,9,"http://shirobon.net/26/",,,"-1","-1",
1401878435,"0720df2c-197c-4f09-9a00-4b43c659d257",0,"00000000-0000-0885-6605-230665260773",1,"6/4/2014 11:40:35 AM",20684710,9947458,49864,,,"106.186.76.200","392","9492","-1","2767","103-0013",,12,9,"http://shirobon.net/26/ika_2_10",,,"-1","-1",
1401878449,"0720df2c-197c-4f09-9a00-4b43c659d257",0,"00000000-0000-0893-7181-402306518555",1,"6/4/2014 11:40:49 AM",20684710,9947458,49864,,,"106.186.76.200","392","9492","-1","2767","103-0013",,12,9,"http://shirobon.net/26/ika_2_10_1_1_1",,,"-1","-1",
1401878455,"0720df2c-197c-4f09-9a00-4b43c659d257",0,"00000000-0000-0690-5502-354744102470",1,"6/4/2014 11:40:55 AM",20747476,9947442,49864,,,"106.186.76.200","392","9492","-1","2767","103-0013",,12,9,"http://shirobon.net/26/ika_2_10_1_1_1/k000.html",,,"-1","-1",
1401878458,"0720df2c-197c-4f09-9a00-4b43c659d257",0,"00000000-0000-0353-1244-839795921302",1,"6/4/2014 11:40:58 AM",20684899,9947474,49864,,,"106.186.76.200","392","9492","-1","2767","103-0013",,12,9,"http://shirobon.net/26/ika_2_10_1_1_1",,,"-1","-1",
1401878481,"0720df2c-197c-4f09-9a00-4b43c659d257",0,"00000000-0000-0331-6848-658896878840",1,"6/4/2014 11:41:21 AM",20682837,9947408,49864,,,"106.186.76.200","392","9492","-1","2767","103-0013",,12,9,"http://shirobon.net/26/ika_2_10_1_1_1/k008.html",,,"-1","-1",
1401839678,"83da40c1-0204-4ba0-8dd4-cd5548d0e058",0,"00000000-0000-0813-5335-069793170823",1,"6/4/2014 12:54:38 AM",20753678,9975916,37344,,,"66.249.83.92","840","5","807","156","94043",,0,21,"http://ad.fout.jp/1132/?bid_id=Kqtcb3xvEquf1Gp5jDRGJA&g=78301&ra=1223920&rd=http://googleads.g.doubleclick.net/pagead/aclk%3Fsa%3Dl%26ai%3DBVhCaAAAAAACAgICwDwAAAAAAOAFQgMfhxASIAQHIAQnaARpyaWNoLW1lZGlhLW1hbHdhcmUtc2Nhbm5lcqgDAQ%26sig%3DAOD64_39pGABMl-B8L4cMVDsNPANS_s_aQ%26adurl%3D&prc=U45IpQAKlZsKKzRGAAAD8aqz3tDJzE2-NgOU9A","Samsung SGH-M919",,"-1","-1",
1401877045,"c425d2e8-9321-4a76-8230-8b976aec8cfe",0,"00000000-0000-0325-6196-271631553839",1,"6/4/2014 11:17:25 AM",20885002,10031554,82753,,,"126.205.192.180","392","9492","-1","2767","103-0013",,0,10,"http://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-6988676431156825&output=html&h=250&slotname=9217616486&adk=2516822105&w=300&ea=0&flash=0&url=http%3A%2F%2Fnews.livedoor.com%2Flite%2Farticle_detail%2F8902848%2F&dt=1401877044294&bpp=15&shv=r20140529&cbv=r20140417&saldr=sa&correlator=1401877044329&frm=24&ga_vid=940337080.1401877044&ga_sid=1401877044&ga_hid=296063829&ga_fc=0&u_tz=540&u_his=43&u_java=0&u_h=568&u_w=320&u_ah=548&u_aw=320&u_cd=32&u_nplug=1&u_nmime=34&dff=times&dfs=16&adx=0&ady=0&biw=-12245933&bih=-12245933&isw=300&ish=250&ifk=3950668818&eid=317150304%2C42631041&oid=3&rx=0&eae=2&jp=2&vis=0&ppjl=u&fu=0&ifi=1&dtd=54","Apple iphone",,"-1","-1",
1402235252,"49ddaca5-2738-4c80-80dd-17baf142db35",0,"00000000-0000-0787-1455-127601188699",1,"6/8/2014 2:47:32 PM",20727115,9964907,74239,,,"126.8.121.57","392","9492","-1","2767","103-0013",,29,9,"http://a.rfihub.com/sed?w=300&h=250&co=sej%3Afalse%2CscoreMicroConversions%3A3%2Curl%3Apnc-64.pnc-rtb1.rfihub.net%2CnewUser%3Afalse%2CserverId%3Apnc-64%2Coptimize%3Afalse%2Cmt%3A1%2Cbt%3A1402235249669%2CexId%3A5770141365825900782%2CuV%3A0%2CscoreMicroClicks%3A0%2CuG%3A0%2CbB%3Atrue%2Cuuid%3A698620898089579150&ep=0.201022&ri=cf76bc65c28cec6758a396430bf266f1&rs=&ai=720627&rt=169303&re=20787&ug=&pv=0&ra=2352510030.06572121136653858&rb=345&ca=&rc=13.0&rd=&ua=&ub=&uc=&ud=&ue=&pa=ppre2352509876184&pb=&pc=&pd=&pg=&ct=1402235251003&di=&app=0&pe=http%3A%2F%2Fcar.jp.msn.com%2Fnews%2Fbusiness%2F%25e6%25ad%25b4%25e4%25bb%25a3%25e3%2583%259e%25e3%2583%2584%25e3%2583%2580-rx-7-%25e3%2582%2592%25e7%25ae%25b1%25e6%25a0%25b9%25e3%2581%25a7%25e4%25b9%2597%25e3%2582%258a%25e6%25af%2594%25e3%2581%25b9%3Fpage%3D6&pf=",,,"-1","-1",
1401947241,"4c0fa424-85ac-4e4b-9fa8-184b2df6d097",0,"00000000-0000-0405-5298-490759514585",1,"6/5/2014 6:47:21 AM",20658683,9930865,70689,,,"180.4.69.189","392","9572","-1","14637","515-0102",,20,8,"http://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-4030745348102873&output=html&h=250&slotname=1523490822&adk=1830945108&w=300&lmt=1401947520&flash=10.3.181.26&url=http%3A%2F%2Fspiritualism-japan.com%2Ffusui7%2F&dt=1401947520695&bpp=8&shv=r20140529&cbv=r20140417&saldr=sa&prev_slotnames=2612436823%2C8299043626%2C4629683626&correlator=1401947519526&frm=20&ga_vid=1780738405.1401947520&ga_sid=1401947520&ga_hid=770016516&ga_fc=0&ga_wpids=UA-15315701-9&u_tz=540&u_his=2&u_java=1&u_h=800&u_w=1280&u_ah=768&u_aw=1280&u_cd=24&u_nplug=0&u_nmime=0&dff=times%20new%20roman&dfs=13&adx=802&ady=165&biw=1263&bih=714&eid=317150304%2C42631032&oid=3&ref=http%3A%2F%2Fsearch.yahoo.co.jp%2Fsearch%3Fp%3D%25E9%25A2%25A8%25E6%25B0%25B4%26search.x%3D1%26fr%3Dtop_ga1_sa%26tid%3Dtop_ga1_sa%26ei%3DUTF-8%26aq%3D0%26oq%3Dfuusui&rx=0&eae=0&docm=9&vis=0&fu=0&ifi=4&xpc=UDd8wR0g30&p=http%3A//spiritualism-japan.com&dtd=141",,,"-1","-1",
1401777556,"8407edca-4fbc-4125-a28f-02f88bffbbf0",0,"00000000-0000-0291-1247-290916414682",1,"6/3/2014 7:39:16 AM",20885002,10031554,82753,,,"60.45.202.86","392","9584","-1","405","530-0003",,12,9,"http://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-1031746426213410&format=300x250&output=html&h=250&slotname=1046750194&adk=3316659535&w=300&lmt=1401777513&ea=0&flash=13.0.0.214&url=http%3A%2F%2Fwww.jiji.com%2Fjc%2Fzc%3Fk%3D201404%2F2014041700165&dt=1401777553763&bpp=15&shv=r20140527&cbv=r20140417&saldr=aa&correlator=1401777550388&frm=20&ga_vid=2085130264.1401777550&ga_sid=1401777550&ga_hid=745971017&ga_fc=0&u_tz=540&u_his=3&u_java=1&u_h=768&u_w=1366&u_ah=728&u_aw=1366&u_cd=32&u_nplug=0&u_nmime=0&dff=%EF%BD%8D%EF%BD%93%20%EF%BD%90%E3%82%B4%E3%82%B7%E3%83%83%E3%82%AF&dfs=16&adx=715&ady=976&biw=1345&bih=509&eid=317150304&oid=3&ref=http%3A%2F%2Fheadlines.yahoo.co.jp%2Fhl%3Fa%3D20140603-00000097-jij-soci&rx=0&eae=4&docm=8&vis=0&fu=0&ifi=3&dtd=140",,,"-1","-1",
1401777568,"8407edca-4fbc-4125-a28f-02f88bffbbf0",0,"00000000-0000-0911-0244-794203736534",1,"6/3/2014 7:39:28 AM",20885001,10031554,82753,,,"60.45.202.86","392","9584","-1","405","530-0003",,11,9,"http://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-1031746426213410&format=300x250_as&output=html&h=250&slotname=1046750194&adk=2766302096&w=300&lmt=1401777513&ea=0&flash=13.0.0.214&url=http%3A%2F%2Fwww.jiji.com%2Fjc%2Fzc%3Fk%3D201404%2F2014041700165&dt=1401777565623&bpp=15&shv=r20140527&cbv=r20140417&saldr=aa&correlator=1401777565654&frm=20&ga_vid=1419896482.1401777560&ga_sid=1401777560&ga_hid=945468586&ga_fc=0&u_tz=540&u_his=3&u_java=1&u_h=768&u_w=1366&u_ah=728&u_aw=1366&u_cd=32&u_nplug=0&u_nmime=0&dff=%EF%BD%8D%EF%BD%93%20%EF%BD%90%E3%82%B4%E3%82%B7%E3%83%83%E3%82%AF&dfs=16&adx=715&ady=976&biw=1345&bih=509&eid=317150304&oid=3&ref=http%3A%2F%2Fheadlines.yahoo.co.jp%2Fhl%3Fa%3D20140603-00000097-jij-soci&rx=0&eae=4&docm=7&vis=0&fu=0&ifi=3&dtd=93",,,"-1","-1",
1402185686,"7606df57-34f5-4427-a146-c4c053e467c6",0,"00000000-0000-0741-8082-788174161736",1,"6/8/2014 1:01:26 AM",20856878,10019075,37344,,,"113.197.148.43","392","9476","-1","14606","271-0092",,13,8,"http://ad.fout.jp/1132/?bid_id=9Sbb3fCdibEgLY2zBOWJIQ&g=78301&prc=lkQU&rd=http%3A%2F%2Frd.adingo.jp%2F%3Fp%3Dxvy0KxHPa_HfEnrxf661S11U07pM5Bs0LMSYbJx8eLjztoWBQYzmFKSR8Z6tSaRIldDb7l-1hzSiMwYHH4WifVQSJgqKbv4RjXVPj69j8X3h72eGhTDZbSgCYtNvZGqVCnNUX7JPziTETa_oK7-xnqfspadkOQ2g-B91bSQgZIqDe83urStT76EkAa6JzqYE%26v%3D_udfDhBXcek.%26k%3D1%26guid%3DON%26u%3D",,,"-1","-1",
1401793324,"22d3328b-fae4-476b-8218-7ae37786ab32",0,"00000000-0000-0700-4680-086645692450",1,"6/3/2014 12:02:04 PM",20856804,10019073,37344,,,"203.140.221.21","392","9648","-1","419","880-0004",,29,9,"http://ad.fout.jp/1132/?bid_id=cDaoJwwhbH9TWmuaxgUdWw&g=78302&ra=1246968&rd=http://adclick.g.doubleclick.net/aclk%3Fsa%3DL%26ai%3DCgSkCK6uNU_i-KJT69QWVuYCYD9_y-rADx9Kw7DbAjbcBEAEgAFCAx-HEBGCJi-OE9BSCARdjYS1wdWItODE5NjA4OTk2ODQ4NTk4MMgBCakCULmXs2H8RD7gAgCoAwGqBLIBT9AdHsZvcXsZ7KRsATRzOp9PO8MQP_a1wDWzqO-b6NPpjgjY6dIevudYSmcQXel43_NI06dnLIouBpM6ktSl1xTNhYlmS7_wl8lVqpm6JeXpp93H7ArqD95Le5BAYHeM9Q9TaToPj_f6BR9_36V8eWbYmOxLOb9xZk-aI03qrtVPPjgwUl77rzpwmsdaUJndLQzCXdsglEgFrg-aGM5suuv2IX1RgvnYLyq1wruM5yNcqeAEAYAG1Zzqh5Tk18ByoAYh%26num%3D1%26sig%3DAOD64_25hfYFA3cpw1MstYbqdEABpuJPXA%26client%3Dca-pub-8196089968485980%26adurl%3D&prc=U42rKwAKH3gKvX0UAAAclRITQmnl0rQMz-VcUQ",,,"-1","-1",
1401793373,"22d3328b-fae4-476b-8218-7ae37786ab32",0,"00000000-0000-0239-5748-596155662840",1,"6/3/2014 12:02:53 PM",20856804,10019073,37344,,,"203.140.221.21","392","9648","-1","419","880-0004",,29,9,"http://ad.fout.jp/1132/?bid_id=3wCEe6Gj0N0hSL-8Cn-OqQ&g=78302&ra=1246968&rd=http://adclick.g.doubleclick.net/aclk%3Fsa%3DL%26ai%3DCGGgKXKuNU-L8C8X-9QXt7YCYBt_y-rADx9Kw7DbAjbcBEAEgAFCAx-HEBGCJi-OE9BSCARdjYS1wdWItODE5NjA4OTk2ODQ4NTk4MMgBCakCULmXs2H8RD7gAgCoAwGYBACqBNgBT9BixwN66vccdkfFmLaRtjRg9pAzdpPK_ZpiiCvEeqBbyfs9XTHEdsMGQN4IrRKD_GGlYQ4qFo2fGU_JsOr18MUyZe6SuD8xC5PhnpG4Yop_hQM1BBa0cczDRccj8ccN8gNegOoLAUt43uahDI2HrVWy8kMCB1x-DnrWDyokKGXIevKbjrQS0O4sHYV_ag0FcNkF_XLCYjXkqZwOibfOczD9tBkMXbuArJJMgD4XQlR-qR94n44d64wDjJ9zN8A0dEGCUzICosvlWxaQTguF1rzRUpdW7WwT4AQBgAbVnOqHlOTXwHKgBiE%26num%3D1%26sig%3DAOD64_1beIybObQxnU4mAmxBEDFRybVUYA%26client%3Dca-pub-8196089968485980%26adurl%3D&prc=U42rXAAC_mIKvX9FAAA27TzwBaXrpzxL-hqAtA",,,"-1","-1",
